"Addon Id","Name","Invoice Name","Type","Pricing Model","Charge Type","Price","Period","Period Unit","Unit","Status","Archived At","Description","Currency","SKU","Accounting Code","Accounting Category1","Accounting Category2","Accounting Category3","Accounting Category4","Taxable","Price in Decimal"
"ai_search_83652_recurring_RON","ai_search_83652_recurring_RON","Ai search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","Ai search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83653_recurring_EUR","content_writer_83653_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83642_recurring_EUR","content_writer_83642_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83654_recurring_EUR","content_writer_83654_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83655_recurring_RON","content_writer_83655_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","248.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83656_recurring_RON","content_writer_83656_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83656_recurring_RON","ai_search_83656_recurring_RON","Ai search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","Ai search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83657_recurring_EUR","content_writer_83657_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83660_recurring_EUR","content_writer_83660_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83661_recurring_RON","content_writer_83661_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","247.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83661_recurring_RON","ai_search_83661_recurring_RON","Ai search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","Ai search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83664_recurring_RON","content_writer_83664_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","248.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83664_recurring_RON","ai_search_83664_recurring_RON","Ai search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","Ai search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83666_recurring_EUR","content_writer_83666_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83665_recurring_EUR","content_writer_83665_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83670_recurring_EUR","content_writer_83670_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83671_recurring_EUR","content_writer_83671_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83672_recurring_EUR","content_writer_83672_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83678_recurring_EUR","content_writer_83678_recurring_EUR","40 articles","On Off","Flat Fee","Recurring","196.00","1","Month","","Active","","40 articles","EUR","","","","","","","true",""
"content_writer_83682_recurring_RON","content_writer_83682_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","247.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83681_recurring_RON","content_writer_83681_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83697_recurring_EUR","content_writer_83697_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83698_recurring_EUR","content_writer_83698_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83699_recurring_EUR","content_writer_83699_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83700_recurring_EUR","content_writer_83700_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83704_recurring_EUR","content_writer_83704_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83705_recurring_EUR","content_writer_83705_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83679_recurring_EUR","content_writer_83679_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83707_recurring_EUR","content_writer_83707_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83711_recurring_EUR","content_writer_83711_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83712_recurring_EUR","content_writer_83712_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83715_recurring_EUR","content_writer_83715_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83720_recurring_EUR","content_writer_83720_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83722_recurring_EUR","content_writer_83722_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83724_recurring_EUR","content_writer_83724_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83726_recurring_EUR","content_writer_83726_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83727_recurring_EUR","content_writer_83727_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83741_recurring_EUR","content_writer_83741_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83745_recurring_EUR","content_writer_83745_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83749_recurring_RON","content_writer_83749_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_46579_recurring_RON","content_writer_46579_recurring_RON","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"content_writer_83754_recurring_EUR","content_writer_83754_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83755_recurring_RON","content_writer_83755_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83755_recurring_RON","ai_search_83755_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83758_recurring_RON","content_writer_83758_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83758_recurring_RON","ai_search_83758_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83578_recurring_RON","content_writer_83578_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83757_recurring_EUR","content_writer_83757_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83759_recurring_RON","content_writer_83759_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83759_recurring_RON","ai_search_83759_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83756_recurring_EUR","content_writer_83756_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83762_recurring_EUR","content_writer_83762_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83765_recurring_EUR","content_writer_83765_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83766_recurring_EUR","content_writer_83766_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83763_recurring_EUR","content_writer_83763_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83767_recurring_EUR","content_writer_83767_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83768_recurring_EUR","content_writer_83768_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83773_recurring_RON","content_writer_83773_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83772_recurring_RON","content_writer_83772_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83772_recurring_RON","ai_search_83772_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83775_recurring_RON","content_writer_83775_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83778_recurring_EUR","content_writer_83778_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"content_writer_83780_recurring_RON","content_writer_83780_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","246.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_83780_recurring_RON","ai_search_83780_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83781_recurring_RON","content_writer_83781_recurring_RON","10 articles","On Off","Flat Fee","Recurring","249.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"ai_search_83781_recurring_RON","ai_search_83781_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83789_recurring_RON","ai_search_83789_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83790_recurring_RON","ai_search_83790_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83792_recurring_RON","ai_search_83792_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83795_recurring_RON","ai_search_83795_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83796_recurring_RON","ai_search_83796_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83797_recurring_RON","ai_search_83797_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83800_recurring_RON","ai_search_83800_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83805_recurring_RON","ai_search_83805_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","95.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83753_recurring_EUR","content_writer_83753_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83799_recurring_EUR","content_writer_83799_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_83836_recurring_RON","ai_search_83836_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83837_recurring_EUR","content_writer_83837_recurring_EUR","20 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","20 articles","EUR","","","","","","","true",""
"content_writer_83838_recurring_EUR","content_writer_83838_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_934_recurring_RON","content_writer_934_recurring_RON","100 articles","On Off","Flat Fee","Recurring","2479.00","1","Month","","Active","","100 articles","RON","","","","","","","true",""
"content_writer_83836_recurring_RON","content_writer_83836_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","247.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"content_writer_83407_recurring_EUR","content_writer_83407_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83331_recurring_USD","content_writer_83331_recurring_USD","50 articles","On Off","Flat Fee","Recurring","285.00","1","Month","","Active","","50 articles","USD","","","","","","","true",""
"content_writer_83902_recurring_EUR","content_writer_83902_recurring_EUR","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","EUR","","","","","","","true",""
"ai_search_80943_recurring_RON","ai_search_80943_recurring_RON","AI Search: 4000 keywords tracked","On Off","Flat Fee","Recurring","387.00","1","Month","","Active","","AI Search: 4000 keywords tracked","RON","","","","","","","true",""
"ai_search_83913_recurring_RON","ai_search_83913_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83922_recurring_RON","ai_search_83922_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_66060_recurring_RON","content_writer_66060_recurring_RON","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"ai_search_83924_recurring_RON","ai_search_83924_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83927_recurring_EUR","ai_search_83927_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_83432_recurring_RON","content_writer_83432_recurring_RON","10 articles","On Off","Flat Fee","Recurring","248.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"ai_search_78465_recurring_EUR","ai_search_78465_recurring_EUR","AI Search: 3000 keywords tracked","On Off","Flat Fee","Recurring","57.00","1","Month","","Active","","AI Search: 3000 keywords tracked","EUR","","","","","","","true",""
"ai_search_83929_recurring_EUR","ai_search_83929_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_83925_recurring_RON","ai_search_83925_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_83948_recurring_EUR","content_writer_83948_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"ai_search_83938_recurring_RON","ai_search_83938_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83433_recurring_EUR","ai_search_83433_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_83954_recurring_RON","ai_search_83954_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83961_recurring_RON","ai_search_83961_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83968_recurring_RON","ai_search_83968_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83970_recurring_RON","ai_search_83970_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83975_recurring_EUR","ai_search_83975_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"content_writer_21819_recurring_RON","content_writer_21819_recurring_RON","60 articles","On Off","Flat Fee","Recurring","1497.00","1","Month","","Active","","60 articles","RON","","","","","","","true",""
"ai_search_21819_recurring_RON","ai_search_21819_recurring_RON","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","194.00","1","Month","","Active","","AI Search: 2000 keywords tracked","RON","","","","","","","true",""
"content_writer_83777_recurring_EUR","content_writer_83777_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","49.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_83940_recurring_EUR","content_writer_83940_recurring_EUR","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","EUR","","","","","","","true",""
"content_writer_82639_recurring_RON","content_writer_82639_recurring_RON","10 articles","On Off","Flat Fee","Recurring","0.00","1","Month","","Active","","10 articles","RON","","","","","","","true",""
"ai_search_84006_recurring_RON","ai_search_84006_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_83977_recurring_EUR","ai_search_83977_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84010_recurring_RON","ai_search_84010_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84020_recurring_RON","ai_search_84020_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84024_recurring_RON","ai_search_84024_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"content_writer_73999_recurring_RON","content_writer_73999_recurring_RON","1 Writer Add-on, 0 add. articles","On Off","Flat Fee","Recurring","250.00","1","Month","","Active","","1 Writer Add-on, 0 add. articles","RON","","","","","","","true",""
"ai_search_1453_recurring_RON","ai_search_1453_recurring_RON","AI Search: 97000 keywords tracked","On Off","Flat Fee","Recurring","9388.00","1","Month","","Active","","AI Search: 97000 keywords tracked","RON","","","","","","","true",""
"ai_search_84034_recurring_EUR","ai_search_84034_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84060_recurring_RON","ai_search_84060_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84063_recurring_RON","ai_search_84063_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","97.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84066_recurring_RON","ai_search_84066_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84070_recurring_RON","ai_search_84070_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84092_recurring_RON","ai_search_84092_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_81023_recurring_EUR","ai_search_81023_recurring_EUR","AI Search: 2000 keywords tracked","On Off","Flat Fee","Recurring","38.00","1","Month","","Active","","AI Search: 2000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84115_recurring_RON","ai_search_84115_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_31978_recurring_EUR","ai_search_31978_recurring_EUR","AI Search: 23000 keywords tracked","On Off","Flat Fee","Recurring","437.00","1","Month","","Active","","AI Search: 23000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84118_recurring_RON","ai_search_84118_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84117_recurring_EUR","ai_search_84117_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84119_recurring_EUR","ai_search_84119_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84121_recurring_EUR","ai_search_84121_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84120_recurring_EUR","ai_search_84120_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84122_recurring_RON","ai_search_84122_recurring_RON","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","96.00","1","Month","","Active","","AI Search: 1000 keywords tracked","RON","","","","","","","true",""
"ai_search_84161_recurring_EUR","ai_search_84161_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84163_recurring_EUR","ai_search_84163_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84164_recurring_EUR","ai_search_84164_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84165_recurring_EUR","ai_search_84165_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
"ai_search_84130_recurring_EUR","ai_search_84130_recurring_EUR","AI Search: 1000 keywords tracked","On Off","Flat Fee","Recurring","19.00","1","Month","","Active","","AI Search: 1000 keywords tracked","EUR","","","","","","","true",""
